x,y,z
-1.11111,0.343434,0.596356
-1.11111,0.383838,0.666603
-1.11111,0.424242,0.747007
-1.11111,0.464646,0.837538
-1.11111,0.505051,0.937816
-1.11111,0.545455,1.04705
-1.11111,0.585859,1.16396
-1.11111,0.626263,1.28677
-1.11111,0.666667,1.41319
-1.11111,0.707071,1.54041
-1.11111,0.747475,1.66515
-1.11111,0.787879,1.78375
-1.11111,0.828283,1.89228
-1.11111,0.868687,1.98666
-1.11111,0.909091,2.06287
-1.11111,0.949495,2.1171
-1.11111,0.989899,2.14602
-1.11111,1.0303,2.14692
-1.11111,1.07071,2.11796
-1.11111,1.11111,2.05832
-1.11111,1.15152,1.96839
-1.11111,1.19192,1.84983
-1.11111,1.23232,1.7056
-1.11111,1.27273,1.54001
-1.11111,1.31313,1.35853
-1.11111,1.35354,1.16771
-1.11111,1.39394,0.974905
-1.11111,1.43434,0.787971
-1.11111,1.47475,0.614953
-1.11111,1.51515,0.463685
-1.11111,1.55556,0.341399
-1.11111,1.59596,0.254336
-1.11111,1.63636,0.207383
-1.11111,1.67677,0.203757
-1.11111,1.71717,0.244761
-1.11111,1.75758,0.329626
-1.11111,1.79798,0.455455
-1.11111,1.83838,0.617277
-1.11111,1.87879,0.808212
-1.11111,1.91919,1.01975
-1.11111,1.9596,1.24213
-1.11111,2,1.46479
-1.07071,-2,1.34328
-1.07071,-1.9596,1.11689
-1.07071,-1.91919,0.896802
-1.07071,-1.87879,0.693564
-1.07071,-1.83838,0.516634
-1.07071,-1.79798,0.373942
-1.07071,-1.75758,0.271541
-1.07071,-1.71717,0.213368
-1.07071,-1.67677,0.201137
-1.07071,-1.63636,0.234335
-1.07071,-1.59596,0.310343
-1.07071,-1.55556,0.424656
-1.07071,-1.51515,0.571187
-1.07071,-1.47475,0.742634
-1.07071,-1.43434,0.930887
-1.07071,-1.39394,1.12746
-1.07071,-1.35354,1.3239
-1.07071,-1.31313,1.51217
-1.07071,-1.27273,1.68504
-1.07071,-1.23232,1.83629
-1.07071,-1.19192,1.96099
-1.07071,-1.15152,2.05558
-1.07071,-1.11111,2.11796
-1.07071,-1.07071,2.14744
-1.07071,-1.0303,2.14468
-1.07071,-0.989899,2.11151
-1.07071,-0.949495,2.05077
-1.07071,-0.909091,1.96607
-1.07071,-0.868687,1.86157
-1.07071,-0.828283,1.74173
-1.07071,-0.787879,1.6111
-1.07071,-0.747475,1.47409
-1.07071,-0.707071,1.33483
-1.07071,-0.666667,1.19702
-1.07071,-0.626263,1.06383
-1.07071,-0.585859,0.937816
-1.07071,-0.545455,0.820952
-1.07071,-0.505051,0.714589
-1.07071,-0.464646,0.619516
-1.07071,-0.424242,0.53602
-1.07071,-0.383838,0.463957
-1.07071,-0.343434,0.402844
-1.07071,-0.30303,0.351944
-1.07071,-0.262626,0.310355
-1.07071,-0.222222,0.277097
-1.07071,-0.181818,0.251189
-1.07071,-0.141414,0.23171
-1.07071,-0.10101,0.217859
-1.07071,-0.0606061,0.208996
-1.07071,-0.020202,0.204678
-1.07071,0.020202,0.204678
-1.07071,0.0606061,0.208996
-1.07071,0.10101,0.217859
-1.07071,0.141414,0.23171
-1.07071,0.181818,0.251189
-1.07071,0.222222,0.277097
-1.07071,0.262626,0.310355
-1.07071,0.30303,0.351944
-1.07071,0.343434,0.402844
-1.07071,0.383838,0.463957
-1.07071,0.424242,0.53602
-1.07071,0.464646,0.619516
-1.07071,0.505051,0.714589
-1.07071,0.545455,0.820952
-1.07071,0.585859,0.937816
-1.07071,0.626263,1.06383
-1.07071,0.666667,1.19702
-1.07071,0.707071,1.33483
-1.07071,0.747475,1.47409
-1.07071,0.787879,1.6111
-1.07071,0.828283,1.74173
-1.07071,0.868687,1.86157
-1.07071,0.909091,1.96607
-1.07071,0.949495,2.05077
-1.07071,0.989899,2.11151
-1.07071,1.0303,2.14468
-1.07071,1.07071,2.14744
-1.07071,1.11111,2.11796
-1.07071,1.15152,2.05558
-1.07071,1.19192,1.96099
-1.07071,1.23232,1.83629
-1.07071,1.27273,1.68504
-1.07071,1.31313,1.51217
-1.07071,1.35354,1.3239
-1.07071,1.39394,1.12746
-1.07071,1.43434,0.930887
-1.07071,1.47475,0.742634
-1.07071,1.51515,0.571187
-1.07071,1.55556,0.424656
-1.07071,1.59596,0.310343
-1.07071,1.63636,0.234335
-1.07071,1.67677,0.201137
-1.07071,1.71717,0.213368
-1.07071,1.75758,0.271541
-1.07071,1.79798,0.373942
-1.07071,1.83838,0.516634
-1.07071,1.87879,0.693564
-1.07071,1.91919,0.896802
-1.07071,1.9596,1.11689
-1.07071,2,1.34328
-1.0303,-2,1.22362
-1.0303,-1.9596,0.99677
-1.0303,-1.91919,0.782187
-1.0303,-1.87879,0.590248
-1.0303,-1.83838,0.42996
-1.0303,-1.79798,0.308532
-1.0303,-1.75758,0.23107
-1.0303,-1.71717,0.200383
-1.0303,-1.67677,0.21693
-1.0303,-1.63636,0.278881
-1.0303,-1.59596,0.382298
-1.0303,-1.55556,0.521423
-1.0303,-1.51515,0.689031
-1.0303,-1.47475,0.876859
-1.0303,-1.43434,1.07605
-1.0303,-1.39394,1.2776
-1.0303,-1.35354,1.47282
-1.0303,-1.31313,1.6537
-1.0303,-1.27273,1.81327
-1.0303,-1.23232,1.94582
-1.0303,-1.19192,2.04713
-1.0303,-1.15152,2.11453
-1.0303,-1.11111,2.14692
-1.0303,-1.07071,2.14468
-1.0303,-1.0303,2.10955
-1.0303,-0.989899,2.04443
-1.0303,-0.949495,1.95315
-1.0303,-0.909091,1.84021
-1.0303,-0.868687,1.7105
-1.0303,-0.828283,1.56908
-1.0303,-0.787879,1.4209
-1.0303,-0.747475,1.2706
-1.0303,-0.707071,1.12238
-1.0303,-0.666667,0.979821
-1.0303,-0.626263,0.845848
-1.0303,-0.585859,0.722663
-1.0303,-0.545455,0.611766
-1.0303,-0.505051,0.513982
-1.0303,-0.464646,0.429532
-1.0303,-0.424242,0.358116
-1.0303,-0.383838,0.299015
-1.0303,-0.343434,0.251189
-1.0303,-0.30303,0.21339
-1.0303,-0.262626,0.184255
-1.0303,-0.222222,0.1624
-1.0303,-0.181818,0.1465
-1.0303,-0.141414,0.135355
-1.0303,-0.10101,0.127941
-1.0303,-0.0606061,0.123459
-1.0303,-0.020202,0.121358
-1.0303,0.020202,0.121358
-1.0303,0.0606061,0.123459
-1.0303,0.10101,0.127941
-1.0303,0.141414,0.135355
-1.0303,0.181818,0.1465
-1.0303,0.222222,0.1624
-1.0303,0.262626,0.184255
-1.0303,0.30303,0.21339
-1.0303,0.343434,0.251189
-1.0303,0.383838,0.299015
-1.0303,0.424242,0.358116
-1.0303,0.464646,0.429532
-1.0303,0.505051,0.513982
-1.0303,0.545455,0.611766
-1.0303,0.585859,0.722663
-1.0303,0.626263,0.845848
-1.0303,0.666667,0.979821
-1.0303,0.707071,1.12238
-1.0303,0.747475,1.2706
-1.0303,0.787879,1.4209
-1.0303,0.828283,1.56908
-1.0303,0.868687,1.7105
-1.0303,0.909091,1.84021
-1.0303,0.949495,1.95315
-1.0303,0.989899,2.04443
-1.0303,1.0303,2.10955
-1.0303,1.07071,2.14468
-1.0303,1.11111,2.14692
-1.0303,1.15152,2.11453
-1.0303,1.19192,2.04713
-1.0303,1.23232,1.94582
-1.0303,1.27273,1.81327
-1.0303,1.31313,1.6537
-1.0303,1.35354,1.47282
-1.0303,1.39394,1.2776
-1.0303,1.43434,1.07605
-1.0303,1.47475,0.876859
-1.0303,1.51515,0.689031
-1.0303,1.55556,0.521423
-1.0303,1.59596,0.382298
-1.0303,1.63636,0.278881
-1.0303,1.67677,0.21693
-1.0303,1.71717,0.200383
-1.0303,1.75758,0.23107
-1.0303,1.79798,0.308532
-1.0303,1.83838,0.42996
-1.0303,1.87879,0.590248
-1.0303,1.91919,0.782187
-1.0303,1.9596,0.99677
-1.0303,2,1.22362
-0.989899,-2,1.10761
-0.989899,-1.9596,0.883353
-0.989899,-1.91919,0.67717
-0.989899,-1.87879,0.499132
-0.989899,-1.83838,0.357652
-0.989899,-1.79798,0.2591
-0.989899,-1.75758,0.20753
-0.989899,-1.71717,0.20455
-0.989899,-1.67677,0.249316
-0.989899,-1.63636,0.338668
-0.989899,-1.59596,0.467374
-0.989899,-1.55556,0.628473
-0.989899,-1.51515,0.813694
-0.989899,-1.47475,1.01393
-0.989899,-1.43434,1.2197
-0.989899,-1.39394,1.42167
-0.989899,-1.35354,1.61107
-0.989899,-1.31313,1.78008
-0.989899,-1.27273,1.92218
-0.989899,-1.23232,2.03234
-0.989899,-1.19192,2.1072
-0.989899,-1.15152,2.14509
-0.989899,-1.11111,2.14602
-0.989899,-1.07071,2.11151
-0.989899,-1.0303,2.04443
-0.989899,-0.989899,1.94875
-0.989899,-0.949495,1.82926
-0.989899,-0.909091,1.6913
-0.989899,-0.868687,1.54041
-0.989899,-0.828283,1.38213
-0.989899,-0.787879,1.22168
-0.989899,-0.747475,1.06383
-0.989899,-0.707071,0.912654
-0.989899,-0.666667,0.771514
-0.989899,-0.626263,0.642938
-0.989899,-0.585859,0.528636
-0.989899,-0.545455,0.429532
-0.989899,-0.505051,0.345827
-0.989899,-0.464646,0.277097
-0.989899,-0.424242,0.222402
-0.989899,-0.383838,0.180408
-0.989899,-0.343434,0.149508
-0.989899,-0.30303,0.127941
-0.989899,-0.262626,0.1139
-0.989899,-0.222222,0.105621
-0.989899,-0.181818,0.101469
-0.989899,-0.141414,0.0999949
-0.989899,-0.10101,0.0999897
-0.989899,-0.0606061,0.100518
-0.989899,-0.020202,0.100943
-0.989899,0.020202,0.100943
-0.989899,0.0606061,0.100518
-0.989899,0.10101,0.0999897
-0.989899,0.141414,0.0999949
-0.989899,0.181818,0.101469
-0.989899,0.222222,0.105621
-0.989899,0.262626,0.1139
-0.989899,0.30303,0.127941
-0.989899,0.343434,0.149508
-0.989899,0.383838,0.180408
-0.989899,0.424242,0.222402
-0.989899,0.464646,0.277097
-0.989899,0.505051,0.345827
-0.989899,0.545455,0.429532
-0.989899,0.585859,0.528636
-0.989899,0.626263,0.642938
-0.989899,0.666667,0.771514
-0.989899,0.707071,0.912654
-0.989899,0.747475,1.06383
-0.989899,0.787879,1.22168
-0.989899,0.828283,1.38213
-0.989899,0.868687,1.54041
-0.989899,0.909091,1.6913
-0.989899,0.949495,1.82926
-0.989899,0.989899,1.94875
-0.989899,1.0303,2.04443
-0.989899,1.07071,2.11151
-0.989899,1.11111,2.14602
-0.989899,1.15152,2.14509
-0.989899,1.19192,2.1072
-0.989899,1.23232,2.03234
-0.989899,1.27273,1.92218
-0.989899,1.31313,1.78008
-0.989899,1.35354,1.61107
-0.989899,1.39394,1.42167
-0.989899,1.43434,1.2197
-0.989899,1.47475,1.01393
-0.989899,1.51515,0.813694
-0.989899,1.55556,0.628473
-0.989899,1.59596,0.467374
-0.989899,1.63636,0.338668
-0.989899,1.67677,0.249316
-0.989899,1.71717,0.20455
-0.989899,1.75758,0.20753
-0.989899,1.79798,0.2591
-0.989899,1.83838,0.357652
-0.989899,1.87879,0.499132
-0.989899,1.91919,0.67717
-0.989899,1.9596,0.883353
-0.989899,2,1.10761
-0.949495,-2,0.99677
-0.949495,-1.9596,0.777878
-0.949495,-1.91919,0.582641
-0.949495,-1.87879,0.420683
-0.949495,-1.83838,0.299704
-0.949495,-1.79798,0.225126
-0.949495,-1.75758,0.199874
-0.949495,-1.71717,0.224295
-0.949495,-1.67677,0.296225
-0.949495,-1.63636,0.411182
-0.949495,-1.59596,0.562681
-0.949495,-1.55556,0.742634
-0.949495,-1.51515,0.94183
-0.949495,-1.47475,1.15044
-0.949495,-1.43434,1.35853
-0.949495,-1.39394,1.55658
-0.949495,-1.35354,1.73591
-0.949495,-1.31313,1.88908
-0.949495,-1.27273,2.01017
-0.949495,-1.23232,2.09498
-0.949495,-1.19192,2.14115
-0.949495,-1.15152,2.14814
-0.949495,-1.11111,2.1171
-0.949495,-1.07071,2.05077
-0.949495,-1.0303,1.95315
-0.949495,-0.989899,1.82926
-0.949495,-0.949495,1.68482
-0.949495,-0.909091,1.52588
-0.949495,-0.868687,1.35858
-0.949495,-0.828283,1.18877
-0.949495,-0.787879,1.02185
-0.949495,-0.747475,0.862499
-0.949495,-0.707071,0.714589
-0.949495,-0.666667,0.581071
-0.949495,-0.626263,0.463957
-0.949495,-0.585859,0.364345
-0.949495,-0.545455,0.28248
-0.949495,-0.505051,0.217859
-0.949495,-0.464646,0.169355
-0.949495,-0.424242,0.135355
-0.949495,-0.383838,0.1139
-0.949495,-0.343434,0.102825
-0.949495,-0.30303,0.0998856
-0.949495,-0.262626,0.102867
-0.949495,-0.222222,0.109677
-0.949495,-0.181818,0.118423
-0.949495,-0.141414,0.127464
-0.949495,-0.10101,0.13545
-0.949495,-0.0606061,0.141353
-0.949495,-0.020202,0.144479
-0.949495,0.020202,0.144479
-0.949495,0.0606061,0.141353
-0.949495,0.10101,0.13545
-0.949495,0.141414,0.127464
-0.949495,0.181818,0.118423
-0.949495,0.222222,0.109677
-0.949495,0.262626,0.102867
-0.949495,0.30303,0.0998856
-0.949495,0.343434,0.102825
-0.949495,0.383838,0.1139
-0.949495,0.424242,0.135355
-0.949495,0.464646,0.169355
-0.949495,0.505051,0.217859
-0.949495,0.545455,0.28248
-0.949495,0.585859,0.364345
-0.949495,0.626263,0.463957
-0.949495,0.666667,0.581071
-0.949495,0.707071,0.714589
-0.949495,0.747475,0.862499
-0.949495,0.787879,1.02185
-0.949495,0.828283,1.18877
-0.949495,0.868687,1.35858
-0.949495,0.909091,1.52588
-0.949495,0.949495,1.68482
-0.949495,0.989899,1.82926
-0.949495,1.0303,1.95315
-0.949495,1.07071,2.05077
-0.949495,1.11111,2.1171
-0.949495,1.15152,2.14814
-0.949495,1.19192,2.14115
-0.949495,1.23232,2.09498
-0.949495,1.27273,2.01017
-0.949495,1.31313,1.88908
-0.949495,1.35354,1.73591
-0.949495,1.39394,1.55658
-0.949495,1.43434,1.35853
-0.949495,1.47475,1.15044
-0.949495,1.51515,0.94183
-0.949495,1.55556,0.742634
-0.949495,1.59596,0.562681
-0.949495,1.63636,0.411182
-0.949495,1.67677,0.296225
-0.949495,1.71717,0.224295
-0.949495,1.75758,0.199874
-0.949495,1.79798,0.225126
-0.949495,1.83838,0.299704
-0.949495,1.87879,0.420683
-0.949495,1.91919,0.582641
-0.949495,1.9596,0.777878
-0.949495,2,0.99677
-0.909091,-2,0.892314
-0.909091,-1.9596,0.681253
-0.909091,-1.91919,0.499132
-0.909091,-1.87879,0.355005
-0.909091,-1.83838,0.255751
-0.909091,-1.79798,0.20576
-0.909091,-1.75758,0.206763
-0.909091,-1.71717,0.257817
-0.909091,-1.67677,0.355435
-0.909091,-1.63636,0.493844
-0.909091,-1.59596,0.665368
-0.909091,-1.55556,0.860888
-0.909091,-1.51515,1.07036
-0.909091,-1.47475,1.28339
-0.909091,-1.43434,1.48974
-0.909091,-1.39394,1.67986
-0.909091,-1.35354,1.84534
-0.909091,-1.31313,1.97927
-0.909091,-1.27273,2.07649
-0.909091,-1.23232,2.13378
-0.909091,-1.19192,2.14989
-0.909091,-1.15152,2.12544
-0.909091,-1.11111,2.06287
-0.909091,-1.07071,1.96607
-0.909091,-1.0303,1.84021
-0.909091,-0.989899,1.6913
-0.909091,-0.949495,1.52588
-0.909091,-0.909091,1.35068
-0.909091,-0.868687,1.17224
-0.909091,-0.828283,0.996634
-0.909091,-0.787879,0.829239
-0.909091,-0.747475,0.674542
-0.909091,-0.707071,0.53602
-0.909091,-0.666667,0.41609
-0.909091,-0.626263,0.316117
-0.909091,-0.585859,0.236473
-0.909091,-0.545455,0.176642
-0.909091,-0.505051,0.135355
-0.909091,-0.464646,0.110748
-0.909091,-0.424242,0.100524
-0.909091,-0.383838,0.102117
-0.909091,-0.343434,0.112837
-0.909091,-0.30303,0.13001
-0.909091,-0.262626,0.151082
-0.909091,-0.222222,0.173705
-0.909091,-0.181818,0.195806
-0.909091,-0.141414,0.215623
-0.909091,-0.10101,0.231735
-0.909091,-0.0606061,0.24307
-0.909091,-0.020202,0.248916
-0.909091,0.020202,0.248916
-0.909091,0.0606061,0.24307
-0.909091,0.10101,0.231735
-0.909091,0.141414,0.215623
-0.909091,0.181818,0.195806
-0.909091,0.222222,0.173705
-0.909091,0.262626,0.151082
-0.909091,0.30303,0.13001
-0.909091,0.343434,0.112837
-0.909091,0.383838,0.102117
-0.909091,0.424242,0.100524
-0.909091,0.464646,0.110748
-0.909091,0.505051,0.135355
-0.909091,0.545455,0.176642
-0.909091,0.585859,0.236473
-0.909091,0.626263,0.316117
-0.909091,0.666667,0.41609
-0.909091,0.707071,0.53602
-0.909091,0.747475,0.674542
-0.909091,0.787879,0.829239
-0.909091,0.828283,0.996634
-0.909091,0.868687,1.17224
-0.909091,0.909091,1.35068
-0.909091,0.949495,1.52588
-0.909091,0.989899,1.6913
-0.909091,1.0303,1.84021
-0.909091,1.07071,1.96607
-0.909091,1.11111,2.06287
-0.909091,1.15152,2.12544
-0.909091,1.19192,2.14989
-0.909091,1.23232,2.13378
-0.909091,1.27273,2.07649
-0.909091,1.31313,1.97927
-0.909091,1.35354,1.84534
-0.909091,1.39394,1.67986
-0.909091,1.43434,1.48974
-0.909091,1.47475,1.28339
-0.909091,1.51515,1.07036
-0.909091,1.55556,0.860888
-0.909091,1.59596,0.665368
-0.909091,1.63636,0.493844
-0.909091,1.67677,0.355435
-0.909091,1.71717,0.257817
-0.909091,1.75758,0.206763
-0.909091,1.79798,0.20576
-0.909091,1.83838,0.255751
-0.909091,1.87879,0.355005
-0.909091,1.91919,0.499132
-0.909091,1.9596,0.681253
-0.909091,2,0.892314
-0.868687,-2,0.795164
-0.868687,-1.9596,0.594071
-0.868687,-1.91919,0.42685
-0.868687,-1.87879,0.301879
-0.868687,-1.83838,0.225126
-0.868687,-1.79798,0.199881
-0.868687,-1.75758,0.226643
-0.868687,-1.71717,0.303166
-0.868687,-1.67677,0.424656
-0.868687,-1.63636,0.584104
-0.868687,-1.59596,0.772718
-0.868687,-1.55556,0.980452
-0.868687,-1.51515,1.19657
-0.868687,-1.47475,1.41024
-0.868687,-1.43434,1.61107
-0.868687,-1.39394,1.78967
-0.868687,-1.35354,1.93805
-0.868687,-1.31313,2.04998
-0.868687,-1.27273,2.12121
-0.868687,-1.23232,2.14959
-0.868687,-1.19192,2.13506
-0.868687,-1.15152,2.07953
-0.868687,-1.11111,1.98666
-0.868687,-1.07071,1.86157
-0.868687,-1.0303,1.7105
-0.868687,-0.989899,1.54041
-0.868687,-0.949495,1.35858
-0.868687,-0.909091,1.17224
-0.868687,-0.868687,0.988227
-0.868687,-0.828283,0.812678
-0.868687,-0.787879,0.6508
-0.868687,-0.747475,0.506713
-0.868687,-0.707071,0.383357
-0.868687,-0.666667,0.28248
-0.868687,-0.626263,0.204678
-0.868687,-0.585859,0.149508
-0.868687,-0.545455,0.115621
-0.868687,-0.505051,0.100945
-0.868687,-0.464646,0.102867
-0.868687,-0.424242,0.118423
-0.868687,-0.383838,0.144479
-0.868687,-0.343434,0.177888
-0.868687,-0.30303,0.215623
-0.868687,-0.262626,0.254881
-0.868687,-0.222222,0.293161
-0.868687,-0.181818,0.328303
-0.868687,-0.141414,0.358519
-0.868687,-0.10101,0.382395
-0.868687,-0.0606061,0.398884
-0.868687,-0.020202,0.407299
-0.868687,0.020202,0.407299
-0.868687,0.0606061,0.398884
-0.868687,0.10101,0.382395
-0.868687,0.141414,0.358519
-0.868687,0.181818,0.328303
-0.868687,0.222222,0.293161
-0.868687,0.262626,0.254881
-0.868687,0.30303,0.215623
-0.868687,0.343434,0.177888
-0.868687,0.383838,0.144479
-0.868687,0.424242,0.118423
-0.868687,0.464646,0.102867
-0.868687,0.505051,0.100945
-0.868687,0.545455,0.115621
-0.868687,0.585859,0.149508
-0.868687,0.626263,0.204678
-0.868687,0.666667,0.28248
-0.868687,0.707071,0.383357
-0.868687,0.747475,0.506713
-0.868687,0.787879,0.6508
-0.868687,0.828283,0.812678
-0.868687,0.868687,0.988227
-0.868687,0.909091,1.17224
-0.868687,0.949495,1.35858
-0.868687,0.989899,1.54041
-0.868687,1.0303,1.7105
-0.868687,1.07071,1.86157
-0.868687,1.11111,1.98666
-0.868687,1.15152,2.07953
-0.868687,1.19192,2.13506
-0.868687,1.23232,2.14959
-0.868687,1.27273,2.12121
-0.868687,1.31313,2.04998
-0.868687,1.35354,1.93805
-0.868687,1.39394,1.78967
-0.868687,1.43434,1.61107
-0.868687,1.47475,1.41024
-0.868687,1.51515,1.19657
-0.868687,1.55556,0.980452
-0.868687,1.59596,0.772718
-0.868687,1.63636,0.584104
-0.868687,1.67677,0.424656
-0.868687,1.71717,0.303166
-0.868687,1.75758,0.226643
-0.868687,1.79798,0.199881
-0.868687,1.83838,0.225126
-0.868687,1.87879,0.301879
-0.868687,1.91919,0.42685
-0.868687,1.9596,0.594071
-0.868687,2,0.795164
-0.828283,-2,0.705968
-0.828283,-1.9596,0.516634
-0.828283,-1.91919,0.36571
-0.828283,-1.87879,0.260809
-0.828283,-1.83838,0.206915
-0.828283,-1.79798,0.206169
-0.828283,-1.75758,0.257817
-0.828283,-1.71717,0.358319
-0.828283,-1.67677,0.501612
-0.828283,-1.63636,0.679512
-0.828283,-1.59596,0.882208
-0.828283,-1.55556,1.09884
-0.828283,-1.51515,1.31811
-0.828283,-1.47475,1.5289
-0.828283,-1.43434,1.72084
-0.828283,-1.39394,1.88482
-0.828283,-1.35354,2.01343
-0.828283,-1.31313,2.10127
-0.828283,-1.27273,2.14509
-0.828283,-1.23232,2.14393
-0.828283,-1.19192,2.09899
-0.828283,-1.15152,2.01346
-0.828283,-1.11111,1.89228
-0.828283,-1.07071,1.74173
-0.828283,-1.0303,1.56908
-0.828283,-0.989899,1.38213
-0.828283,-0.949495,1.18877
-0.828283,-0.909091,0.996634
-0.828283,-0.868687,0.812678
-0.828283,-0.828283,0.642938
-0.828283,-0.787879,0.492295
-0.828283,-0.747475,0.364345
-0.828283,-0.707071,0.261349
-0.828283,-0.666667,0.184255
-0.828283,-0.626263,0.132792
-0.828283,-0.585859,0.105621
-0.828283,-0.545455,0.100518
-0.828283,-0.505051,0.114586
-0.828283,-0.464646,0.144479
-0.828283,-0.424242,0.18661
-0.828283,-0.383838,0.237343
-0.828283,-0.343434,0.293161
-0.828283,-0.30303,0.350791
-0.828283,-0.262626,0.407299
-0.828283,-0.222222,0.460146
-0.828283,-0.181818,0.507209
-0.828283,-0.141414,0.546779
-0.828283,-0.10101,0.577545
-0.828283,-0.0606061,0.598561
-0.828283,-0.020202,0.609218
-0.828283,0.020202,0.609218
-0.828283,0.0606061,0.598561
-0.828283,0.10101,0.577545
-0.828283,0.141414,0.546779
-0.828283,0.181818,0.507209
-0.828283,0.222222,0.460146
-0.828283,0.262626,0.407299
-0.828283,0.30303,0.350791
-0.828283,0.343434,0.293161
-0.828283,0.383838,0.237343
-0.828283,0.424242,0.18661
-0.828283,0.464646,0.144479
-0.828283,0.505051,0.114586
-0.828283,0.545455,0.100518
-0.828283,0.585859,0.105621
-0.828283,0.626263,0.132792
-0.828283,0.666667,0.184255
-0.828283,0.707071,0.261349
-0.828283,0.747475,0.364345
-0.828283,0.787879,0.492295
-0.828283,0.828283,0.642938
-0.828283,0.868687,0.812678
-0.828283,0.909091,0.996634
-0.828283,0.949495,1.18877
-0.828283,0.989899,1.38213
-0.828283,1.0303,1.56908
-0.828283,1.07071,1.74173
-0.828283,1.11111,1.89228
-0.828283,1.15152,2.01346
-0.828283,1.19192,2.09899
-0.828283,1.23232,2.14393
-0.828283,1.27273,2.14509
-0.828283,1.31313,2.10127
-0.828283,1.35354,2.01343
-0.828283,1.39394,1.88482
-0.828283,1.43434,1.72084
-0.828283,1.47475,1.5289
-0.828283,1.51515,1.31811
-0.828283,1.55556,1.09884
-0.828283,1.59596,0.882208
-0.828283,1.63636,0.679512
-0.828283,1.67677,0.501612
-0.828283,1.71717,0.358319
-0.828283,1.75758,0.257817
-0.828283,1.79798,0.206169
-0.828283,1.83838,0.206915
-0.828283,1.87879,0.260809
-0.828283,1.91919,0.36571
-0.828283,1.9596,0.516634
-0.828283,2,0.705968
-0.787879,-2,0.625111
-0.787879,-1.9596,0.44898
-0.787879,-1.91919,0.315376
-0.787879,-1.87879,0.23107
-0.787879,-1.83838,0.20001
-0.787879,-1.79798,0.223162
-0.787879,-1.75758,0.298512
-0.787879,-1.71717,0.421251
-0.787879,-1.67677,0.584104
-0.787879,-1.63636,0.777787
-0.787879,-1.59596,0.991574
-0.787879,-1.55556,1.21391
-0.787879,-1.51515,1.43309
-0.787879,-1.47475,1.63782
-0.787879,-1.43434,1.81792
-0.787879,-1.39394,1.96471
-0.787879,-1.35354,2.07149
-0.787879,-1.31313,2.13378
-0.787879,-1.27273,2.14949
-0.787879,-1.23232,2.11887
-0.787879,-1.19192,2.04443
-0.787879,-1.15152,1.93067
-0.787879,-1.11111,1.78375
-0.787879,-1.07071,1.6111
-0.787879,-1.0303,1.4209
-0.787879,-0.989899,1.22168
-0.787879,-0.949495,1.02185
-0.787879,-0.909091,0.829239
-0.787879,-0.868687,0.6508
-0.787879,-0.828283,0.492295
-0.787879,-0.787879,0.358116
-0.787879,-0.747475,0.251189
-0.787879,-0.707071,0.172957
-0.787879,-0.666667,0.123459
-0.787879,-0.626263,0.101469
-0.787879,-0.585859,0.104695
-0.787879,-0.545455,0.13001
-0.787879,-0.505051,0.173705
-0.787879,-0.464646,0.231735
-0.787879,-0.424242,0.299954
-0.787879,-0.383838,0.374321
-0.787879,-0.343434,0.451061
-0.787879,-0.30303,0.526784
-0.787879,-0.262626,0.598561
-0.787879,-0.222222,0.663954
-0.787879,-0.181818,0.721011
-0.787879,-0.141414,0.768227
-0.787879,-0.10101,0.804502
-0.787879,-0.0606061,0.829075
-0.787879,-0.020202,0.841474
-0.787879,0.020202,0.841474
-0.787879,0.0606061,0.829075
-0.787879,0.10101,0.804502
-0.787879,0.141414,0.768227
-0.787879,0.181818,0.721011
-0.787879,0.222222,0.663954
-0.787879,0.262626,0.598561
-0.787879,0.30303,0.526784
-0.787879,0.343434,0.451061
-0.787879,0.383838,0.374321
-0.787879,0.424242,0.299954
-0.787879,0.464646,0.231735
-0.787879,0.505051,0.173705
-0.787879,0.545455,0.13001
-0.787879,0.585859,0.104695
-0.787879,0.626263,0.101469
-0.787879,0.666667,0.123459
-0.787879,0.707071,0.172957
-0.787879,0.747475,0.251189
-0.787879,0.787879,0.358116
-0.787879,0.828283,0.492295
-0.787879,0.868687,0.6508
-0.787879,0.909091,0.829239
-0.787879,0.949495,1.02185
-0.787879,0.989899,1.22168
-0.787879,1.0303,1.4209
-0.787879,1.07071,1.6111
-0.787879,1.11111,1.78375
-0.787879,1.15152,1.93067
-0.787879,1.19192,2.04443
-0.787879,1.23232,2.11887
-0.787879,1.27273,2.14949
-0.787879,1.31313,2.13378
-0.787879,1.35354,2.07149
-0.787879,1.39394,1.96471
-0.787879,1.43434,1.81792
-0.787879,1.47475,1.63782
-0.787879,1.51515,1.43309
-0.787879,1.55556,1.21391
-0.787879,1.59596,0.991574
-0.787879,1.63636,0.777787
-0.787879,1.67677,0.584104
-0.787879,1.71717,0.421251
-0.787879,1.75758,0.298512
-0.787879,1.79798,0.223162
-0.787879,1.83838,0.20001
-0.787879,1.87879,0.23107
-0.787879,1.91919,0.315376
-0.787879,1.9596,0.44898
-0.787879,2,0.625111
-0.747475,-2,0.552745
-0.747475,-1.9596,0.390918
-0.747475,-1.91919,0.275298
-0.747475,-1.87879,0.211757
-0.747475,-1.83838,0.203171
-0.747475,-1.79798,0.249316
-0.747475,-1.75758,0.346936
-0.747475,-1.71717,0.489994
-0.747475,-1.67677,0.670065
