x,y,z
-5.89576,-5.06828,1.78566e+007
-5.89576,-4.86141,1.65507e+007
-5.89576,-4.65455,1.55155e+007
-5.89576,-4.44768,1.46957e+007
-5.89576,-4.24081,1.40462e+007
-5.89576,-4.03394,1.35299e+007
-5.89576,-3.82707,1.31173e+007
-5.89576,-3.6202,1.27844e+007
-5.89576,-3.41333,1.25123e+007
-5.89576,-3.20646,1.22862e+007
-5.89576,-2.9996,1.20946e+007
-5.89576,-2.79273,1.19287e+007
-5.89576,-2.58586,1.17817e+007
-5.89576,-2.37899,1.16486e+007
-5.89576,-2.17212,1.15258e+007
-5.89576,-1.96525,1.14106e+007
-5.89576,-1.75838,1.13011e+007
-5.89576,-1.55152,1.11959e+007
-5.89576,-1.34465,1.10943e+007
-5.89576,-1.13778,1.09954e+007
-5.89576,-0.930909,1.0899e+007
-5.89576,-0.72404,1.08047e+007
-5.89576,-0.517172,1.07124e+007
-5.89576,-0.310303,1.0622e+007
-5.89576,-0.103434,1.05333e+007
-5.89576,0.103434,1.04464e+007
-5.89576,0.310303,1.03612e+007
-5.89576,0.517172,1.02777e+007
-5.89576,0.72404,1.0196e+007
-5.89576,0.930909,1.01161e+007
-5.89576,1.13778,1.00382e+007
-5.89576,1.34465,9.96238e+006
-5.89576,1.55152,9.88895e+006
-5.89576,1.75838,9.81831e+006
-5.89576,1.96525,9.751e+006
-5.89576,2.17212,9.68783e+006
-5.89576,2.37899,9.62992e+006
-5.89576,2.58586,9.57883e+006
-5.89576,2.79273,9.53672e+006
-5.89576,2.9996,9.5065e+006
-5.89576,3.20646,9.49211e+006
-5.89576,3.41333,9.49877e+006
-5.89576,3.6202,9.53336e+006
-5.89576,3.82707,9.60482e+006
-5.89576,4.03394,9.72469e+006
-5.89576,4.24081,9.90769e+006
-5.89576,4.44768,1.01724e+007
-5.89576,4.65455,1.05422e+007
-5.89576,4.86141,1.10461e+007
-5.89576,5.06828,1.17197e+007
-5.89576,5.27515,1.2607e+007
-5.89576,5.48202,1.37611e+007
-5.89576,5.68889,1.52463e+007
-5.89576,5.89576,1.71397e+007
-5.89576,6.10263,1.95335e+007
-5.89576,6.30949,2.25368e+007
-5.89576,6.51636,2.62787e+007
-5.89576,6.72323,3.09106e+007
-5.89576,6.9301,3.66097e+007
-5.89576,7.13697,4.3582e+007
-5.89576,7.34384,5.20664e+007
-5.89576,7.55071,6.23388e+007
-5.89576,7.75758,7.47163e+007
-5.89576,7.96444,8.95622e+007
-5.89576,8.17131,1.07291e+008
-5.89576,8.37818,1.28376e+008
-5.89576,8.58505,1.53353e+008
-5.89576,8.79192,1.82826e+008
-5.89576,8.99879,2.17481e+008
-5.89576,9.20566,2.58086e+008
-5.89576,9.41253,3.05503e+008
-5.89576,9.61939,3.60698e+008
-5.89576,9.82626,4.24749e+008
-5.89576,10.0331,4.98856e+008
-5.89576,10.24,5.84353e+008
-5.68889,-10.24,8.25737e+008
-5.68889,-10.0331,7.08698e+008
-5.68889,-9.82626,6.06697e+008
-5.68889,-9.61939,5.1804e+008
-5.68889,-9.41253,4.41194e+008
-5.68889,-9.20566,3.74777e+008
-5.68889,-8.99879,3.17546e+008
-5.68889,-8.79192,2.68383e+008
-5.68889,-8.58505,2.26287e+008
-5.68889,-8.37818,1.90364e+008
-5.68889,-8.17131,1.59814e+008
-5.68889,-7.96444,1.33929e+008
-5.68889,-7.75758,1.12079e+008
-5.68889,-7.55071,9.37069e+007
-5.68889,-7.34384,7.83222e+007
-5.68889,-7.13697,6.54937e+007
-5.68889,-6.9301,5.48434e+007
-5.68889,-6.72323,4.60417e+007
-5.68889,-6.51636,3.88018e+007
-5.68889,-6.30949,3.28751e+007
-5.68889,-6.10263,2.80475e+007
-5.68889,-5.89576,2.41347e+007
-5.68889,-5.68889,2.09795e+007
-5.68889,-5.48202,1.84477e+007
-5.68889,-5.27515,1.64262e+007
-5.68889,-5.06828,1.48194e+007
-5.68889,-4.86141,1.35475e+007
-5.68889,-4.65455,1.2544e+007
-5.68889,-4.44768,1.1754e+007
-5.68889,-4.24081,1.11326e+007
-5.68889,-4.03394,1.06432e+007
-5.68889,-3.82707,1.0256e+007
-5.68889,-3.6202,9.94748e+006
-5.68889,-3.41333,9.69885e+006
-5.68889,-3.20646,9.4954e+006
-5.68889,-2.9996,9.32571e+006
-5.68889,-2.79273,9.18103e+006
-5.68889,-2.58586,9.05476e+006
-5.68889,-2.37899,8.94193e+006
-5.68889,-2.17212,8.83895e+006
-5.68889,-1.96525,8.74317e+006
-5.68889,-1.75838,8.65274e+006
-5.68889,-1.55152,8.56637e+006
-5.68889,-1.34465,8.48315e+006
-5.68889,-1.13778,8.4025e+006
-5.68889,-0.930909,8.32401e+006
-5.68889,-0.72404,8.24742e+006
-5.68889,-0.517172,8.17257e+006
-5.68889,-0.310303,8.09935e+006
-5.68889,-0.103434,8.02768e+006
-5.68889,0.103434,7.95752e+006
-5.68889,0.310303,7.88887e+006
-5.68889,0.517172,7.82172e+006
-5.68889,0.72404,7.7561e+006
-5.68889,0.930909,7.69208e+006
-5.68889,1.13778,7.62977e+006
-5.68889,1.34465,7.56933e+006
-5.68889,1.55152,7.51102e+006
-5.68889,1.75838,7.45522e+006
-5.68889,1.96525,7.40245e+006
-5.68889,2.17212,7.3535e+006
-5.68889,2.37899,7.30946e+006
-5.68889,2.58586,7.27184e+006
-5.68889,2.79273,7.24274e+006
-5.68889,2.9996,7.22502e+006
-5.68889,3.20646,7.22254e+006
-5.68889,3.41333,7.24043e+006
-5.68889,3.6202,7.28547e+006
-5.68889,3.82707,7.36649e+006
-5.68889,4.03394,7.49487e+006
-5.68889,4.24081,7.68516e+006
-5.68889,4.44768,7.95581e+006
-5.68889,4.65455,8.32991e+006
-5.68889,4.86141,8.83622e+006
-5.68889,5.06828,9.51024e+006
-5.68889,5.27515,1.03954e+007
-5.68889,5.48202,1.15447e+007
-5.68889,5.68889,1.30218e+007
-5.68889,5.89576,1.49037e+007
-5.68889,6.10263,1.72819e+007
-5.68889,6.30949,2.02651e+007
-5.68889,6.51636,2.39817e+007
-5.68889,6.72323,2.85825e+007
-5.68889,6.9301,3.42441e+007
-5.68889,7.13697,4.11716e+007
-5.68889,7.34384,4.96034e+007
-5.68889,7.55071,5.98141e+007
-5.68889,7.75758,7.212e+007
-5.68889,7.96444,8.68835e+007
-5.68889,8.17131,1.04518e+008
-5.68889,8.37818,1.25496e+008
-5.68889,8.58505,1.5035e+008
-5.68889,8.79192,1.79685e+008
-5.68889,8.99879,2.14184e+008
-5.68889,9.20566,2.54614e+008
-5.68889,9.41253,3.01836e+008
-5.68889,9.61939,3.56813e+008
-5.68889,9.82626,4.2062e+008
-5.68889,10.0331,4.94458e+008
-5.68889,10.24,5.79656e+008
-5.48202,-10.24,8.20046e+008
-5.48202,-10.0331,7.03338e+008
-5.48202,-9.82626,6.01638e+008
-5.48202,-9.61939,5.13255e+008
-5.48202,-9.41253,4.36658e+008
-5.48202,-9.20566,3.70469e+008
-5.48202,-8.99879,3.13444e+008
-5.48202,-8.79192,2.64468e+008
-5.48202,-8.58505,2.22542e+008
-5.48202,-8.37818,1.86772e+008
-5.48202,-8.17131,1.56362e+008
-5.48202,-7.96444,1.30602e+008
-5.48202,-7.75758,1.08865e+008
-5.48202,-7.55071,9.05959e+007
-5.48202,-7.34384,7.5304e+007
-5.48202,-7.13697,6.25592e+007
-5.48202,-6.9301,5.19848e+007
-5.48202,-6.72323,4.32516e+007
-5.48202,-6.51636,3.60737e+007
-5.48202,-6.30949,3.02033e+007
-5.48202,-6.10263,2.54268e+007
-5.48202,-5.89576,2.15606e+007
-5.48202,-5.68889,1.84477e+007
-5.48202,-5.48202,1.59549e+007
-5.48202,-5.27515,1.3969e+007
-5.48202,-5.06828,1.23951e+007
-5.48202,-4.86141,1.11536e+007
-5.48202,-4.65455,1.01784e+007
-5.48202,-4.44768,9.41494e+006
-5.48202,-4.24081,8.81837e+006
-5.48202,-4.03394,8.3523e+006
-5.48202,-3.82707,7.98732e+006
-5.48202,-3.6202,7.69994e+006
-5.48202,-3.41333,7.47153e+006
-5.48202,-3.20646,7.28751e+006
-5.48202,-2.9996,7.13657e+006
-5.48202,-2.79273,7.01004e+006
-5.48202,-2.58586,6.90138e+006
-5.48202,-2.37899,6.80573e+006
-5.48202,-2.17212,6.71951e+006
-5.48202,-1.96525,6.64015e+006
-5.48202,-1.75838,6.56581e+006
-5.48202,-1.55152,6.49523e+006
-5.48202,-1.34465,6.42754e+006
-5.48202,-1.13778,6.36216e+006
-5.48202,-0.930909,6.29871e+006
-5.48202,-0.72404,6.23694e+006
-5.48202,-0.517172,6.17668e+006
-5.48202,-0.310303,6.11784e+006
-5.48202,-0.103434,6.06035e+006
-5.48202,0.103434,6.00418e+006
-5.48202,0.310303,5.9493e+006
-5.48202,0.517172,5.89572e+006
-5.48202,0.72404,5.84347e+006
-5.48202,0.930909,5.79262e+006
-5.48202,1.13778,5.74325e+006
-5.48202,1.34465,5.69554e+006
-5.48202,1.55152,5.64973e+006
-5.48202,1.75838,5.60616e+006
-5.48202,1.96525,5.56537e+006
-5.48202,2.17212,5.52809e+006
-5.48202,2.37899,5.49538e+006
-5.48202,2.58586,5.46872e+006
-5.48202,2.79273,5.45016e+006
-5.48202,2.9996,5.44249e+006
-5.48202,3.20646,5.4495e+006
-5.48202,3.41333,5.47623e+006
-5.48202,3.6202,5.52936e+006
-5.48202,3.82707,5.6176e+006
-5.48202,4.03394,5.75219e+006
-5.48202,4.24081,5.94752e+006
-5.48202,4.44768,6.22184e+006
-5.48202,4.65455,6.59805e+006
-5.48202,4.86141,7.10467e+006
-5.48202,5.06828,7.77689e+006
-5.48202,5.27515,8.65791e+006
-5.48202,5.48202,9.80026e+006
-5.48202,5.68889,1.12674e+007
-5.48202,5.89576,1.31358e+007
-5.48202,6.10263,1.54964e+007
-5.48202,6.30949,1.84576e+007
-5.48202,6.51636,2.2147e+007
-5.48202,6.72323,2.6715e+007
-5.48202,6.9301,3.23373e+007
-5.48202,7.13697,3.92185e+007
-5.48202,7.34384,4.75959e+007
-5.48202,7.55071,5.77434e+007
-5.48202,7.75758,6.99764e+007
-5.48202,7.96444,8.4656e+007
-5.48202,8.17131,1.02195e+008
-5.48202,8.37818,1.23063e+008
-5.48202,8.58505,1.47794e+008
-5.48202,8.79192,1.7699e+008
-5.48202,8.99879,2.11332e+008
-5.48202,9.20566,2.51586e+008
-5.48202,9.41253,2.98611e+008
-5.48202,9.61939,3.53369e+008
-5.48202,9.82626,4.16933e+008
-5.48202,10.0331,4.905e+008
-5.48202,10.24,5.75399e+008
-5.27515,-10.24,8.1495e+008
-5.27515,-10.0331,6.98567e+008
-5.27515,-9.82626,5.97164e+008
-5.27515,-9.61939,5.09051e+008
-5.27515,-9.41253,4.327e+008
-5.27515,-9.20566,3.66733e+008
-5.27515,-8.99879,3.0991e+008
-5.27515,-8.79192,2.61117e+008
-5.27515,-8.58505,2.19357e+008
-5.27515,-8.37818,1.83736e+008
-5.27515,-8.17131,1.53461e+008
-5.27515,-7.96444,1.27823e+008
-5.27515,-7.75758,1.06196e+008
-5.27515,-7.55071,8.80258e+007
-5.27515,-7.34384,7.2823e+007
-5.27515,-7.13697,6.01585e+007
-5.27515,-6.9301,4.96563e+007
-5.27515,-6.72323,4.09882e+007
-5.27515,-6.51636,3.3869e+007
-5.27515,-6.30949,2.80515e+007
-5.27515,-6.10263,2.33228e+007
-5.27515,-5.89576,1.94998e+007
-5.27515,-5.68889,1.64262e+007
-5.27515,-5.48202,1.3969e+007
-5.27515,-5.27515,1.20157e+007
-5.27515,-5.06828,1.04716e+007
-5.27515,-4.86141,9.2575e+006
-5.27515,-4.65455,8.30761e+006
-5.27515,-4.44768,7.56759e+006
-5.27515,-4.24081,6.9929e+006
-5.27515,-4.03394,6.54733e+006
-5.27515,-3.82707,6.20167e+006
-5.27515,-3.6202,5.93258e+006
-5.27515,-3.41333,5.72159e+006
-5.27515,-3.20646,5.55421e+006
-5.27515,-2.9996,5.41925e+006
-5.27515,-2.79273,5.30814e+006
-5.27515,-2.58586,5.21442e+006
-5.27515,-2.37899,5.13326e+006
-5.27515,-2.17212,5.06116e+006
-5.27515,-1.96525,4.99558e+006
-5.27515,-1.75838,4.93473e+006
-5.27515,-1.55152,4.87737e+006
-5.27515,-1.34465,4.82265e+006
-5.27515,-1.13778,4.77001e+006
-5.27515,-0.930909,4.71909e+006
-5.27515,-0.72404,4.66964e+006
-5.27515,-0.517172,4.62152e+006
-5.27515,-0.310303,4.57462e+006
-5.27515,-0.103434,4.52889e+006
-5.27515,0.103434,4.48429e+006
-5.27515,0.310303,4.44081e+006
-5.27515,0.517172,4.39844e+006
-5.27515,0.72404,4.35723e+006
-5.27515,0.930909,4.31722e+006
-5.27515,1.13778,4.27851e+006
-5.27515,1.34465,4.24125e+006
-5.27515,1.55152,4.20567e+006
-5.27515,1.75838,4.17211e+006
-5.27515,1.96525,4.14108e+006
-5.27515,2.17212,4.11329e+006
-5.27515,2.37899,4.08975e+006
-5.27515,2.58586,4.07192e+006
-5.27515,2.79273,4.06178e+006
-5.27515,2.9996,4.06207e+006
-5.27515,3.20646,4.07651e+006
-5.27515,3.41333,4.11006e+006
-5.27515,3.6202,4.16927e+006
-5.27515,3.82707,4.26275e+006
-5.27515,4.03394,4.4016e+006
-5.27515,4.24081,4.60005e+006
-5.27515,4.44768,4.87617e+006
-5.27515,4.65455,5.25264e+006
-5.27515,4.86141,5.75773e+006
-5.27515,5.06828,6.4264e+006
-5.27515,5.27515,7.30151e+006
-5.27515,5.48202,8.43526e+006
-5.27515,5.68889,9.89079e+006
-5.27515,5.89576,1.1744e+007
-5.27515,6.10263,1.40855e+007
-5.27515,6.30949,1.70231e+007
-5.27515,6.51636,2.06839e+007
-5.27515,6.72323,2.52176e+007
-5.27515,6.9301,3.07993e+007
-5.27515,7.13697,3.76327e+007
-5.27515,7.34384,4.59545e+007
-5.27515,7.55071,5.60376e+007
-5.27515,7.75758,6.81963e+007
-5.27515,7.96444,8.27909e+007
-5.27515,8.17131,1.00233e+008
-5.27515,8.37818,1.20991e+008
-5.27515,8.58505,1.45597e+008
-5.27515,8.79192,1.74653e+008
-5.27515,8.99879,2.08837e+008
-5.27515,9.20566,2.48915e+008
-5.27515,9.41253,2.95743e+008
-5.27515,9.61939,3.50281e+008
-5.27515,9.82626,4.13601e+008
-5.27515,10.0331,4.86897e+008
-5.27515,10.24,5.71497e+008
-5.06828,-10.24,8.10344e+008
-5.06828,-10.0331,6.94282e+008
-5.06828,-9.82626,5.93171e+008
-5.06828,-9.61939,5.05324e+008
-5.06828,-9.41253,4.29215e+008
-5.06828,-9.20566,3.63467e+008
-5.06828,-8.99879,3.06842e+008
-5.06828,-8.79192,2.58229e+008
-5.06828,-8.58505,2.1663e+008
-5.06828,-8.37818,1.81156e+008
-5.06828,-8.17131,1.51012e+008
-5.06828,-7.96444,1.25493e+008
-5.06828,-7.75758,1.03972e+008
-5.06828,-7.55071,8.58976e+007
-5.06828,-7.34384,7.07807e+007
-5.06828,-7.13697,5.81933e+007
-5.06828,-6.9301,4.77602e+007
-5.06828,-6.72323,3.91541e+007
-5.06828,-6.51636,3.20905e+007
-5.06828,-6.30949,2.6323e+007
-5.06828,-6.10263,2.16392e+007
-5.06828,-5.89576,1.78566e+007
-5.06828,-5.68889,1.48194e+007
-5.06828,-5.48202,1.23951e+007
-5.06828,-5.27515,1.04716e+007
-5.06828,-5.06828,8.95458e+006
-5.06828,-4.86141,7.76521e+006
-5.06828,-4.65455,6.83798e+006
-5.06828,-4.44768,6.11883e+006
-5.06828,-4.24081,5.56345e+006
-5.06828,-4.03394,5.13585e+006
-5.06828,-3.82707,4.80701e+006
-5.06828,-3.6202,4.55374e+006
-5.06828,-3.41333,4.3577e+006
-5.06828,-3.20646,4.20456e+006
-5.06828,-2.9996,4.0832e+006
-5.06828,-2.79273,3.98515e+006
-5.06828,-2.58586,3.90401e+006
-5.06828,-2.37899,3.83504e+006
-5.06828,-2.17212,3.77477e+006
-5.06828,-1.96525,3.72071e+006
-5.06828,-1.75838,3.6711e+006
-5.06828,-1.55152,3.62474e+006
-5.06828,-1.34465,3.58078e+006
-5.06828,-1.13778,3.53871e+006
-5.06828,-0.930909,3.49816e+006
-5.06828,-0.72404,3.45889e+006
-5.06828,-0.517172,3.42078e+006
-5.06828,-0.310303,3.38372e+006
-5.06828,-0.103434,3.34767e+006
-5.06828,0.103434,3.31259e+006
-5.06828,0.310303,3.27846e+006
-5.06828,0.517172,3.24529e+006
-5.06828,0.72404,3.2131e+006
-5.06828,0.930909,3.18196e+006
-5.06828,1.13778,3.15194e+006
-5.06828,1.34465,3.12319e+006
-5.06828,1.55152,3.09593e+006
-5.06828,1.75838,3.07048e+006
-5.06828,1.96525,3.04733e+006
-5.06828,2.17212,3.02716e+006
-5.06828,2.37899,3.01096e+006
-5.06828,2.58586,3.00014e+006
-5.06828,2.79273,2.99664e+006
-5.06828,2.9996,3.00313e+006
-5.06828,3.20646,3.02326e+006
-5.06828,3.41333,3.0619e+006
-5.06828,3.6202,3.12551e+006
-5.06828,3.82707,3.22257e+006
-5.06828,4.03394,3.36405e+006
-5.06828,4.24081,3.56402e+006
-5.06828,4.44768,3.84035e+006
-5.06828,4.65455,4.21554e+006
-5.06828,4.86141,4.7176e+006
-5.06828,5.06828,5.38124e+006
-5.06828,5.27515,6.24899e+006
-5.06828,5.48202,7.37274e+006
-5.06828,5.68889,8.81524e+006
-5.06828,5.89576,1.0652e+007
-5.06828,6.10263,1.29731e+007
-5.06828,6.30949,1.58858e+007
-5.06828,6.51636,1.95168e+007
-5.06828,6.72323,2.40151e+007
-5.06828,6.9301,2.9555e+007
-5.06828,7.13697,3.63397e+007
-5.06828,7.34384,4.46048e+007
-5.06828,7.55071,5.46225e+007
-5.06828,7.75758,6.67061e+007
-5.06828,7.96444,8.12149e+007
-5.06828,8.17131,9.85593e+007
-5.06828,8.37818,1.19207e+008
-5.06828,8.58505,1.43688e+008
-5.06828,8.79192,1.72603e+008
-5.06828,8.99879,2.06629e+008
-5.06828,9.20566,2.46529e+008
-5.06828,9.41253,2.9316e+008
-5.06828,9.61939,3.47478e+008
-5.06828,9.82626,4.10553e+008
-5.06828,10.0331,4.83578e+008
-5.06828,10.24,5.67878e+008
-4.86141,-10.24,8.0614e+008
-4.86141,-10.0331,6.90396e+008
-4.86141,-9.82626,5.89574e+008
-4.86141,-9.61939,5.01989e+008
-4.86141,-9.41253,4.26117e+008
-4.86141,-9.20566,3.60585e+008
-4.86141,-8.99879,3.04155e+008
-4.86141,-8.79192,2.55718e+008
-4.86141,-8.58505,2.14278e+008
-4.86141,-8.37818,1.78946e+008
-4.86141,-8.17131,1.48931e+008
-4.86141,-7.96444,1.23527e+008
-4.86141,-7.75758,1.0211e+008
-4.86141,-7.55071,8.41283e+007
-4.86141,-7.34384,6.90945e+007
-4.86141,-7.13697,5.65813e+007
-4.86141,-6.9301,4.62146e+007
-4.86141,-6.72323,3.76678e+007
-4.86141,-6.51636,3.06572e+007
-4.86141,-6.30949,2.4937e+007
-4.86141,-6.10263,2.02955e+007
-4.86141,-5.89576,1.65507e+007
-4.86141,-5.68889,1.35475e+007
-4.86141,-5.48202,1.11536e+007
-4.86141,-5.27515,9.2575e+006
-4.86141,-5.06828,7.76521e+006
-4.86141,-4.86141,6.59823e+006
-4.86141,-4.65455,5.69137e+006
-4.86141,-4.44768,4.99082e+006
-4.86141,-4.24081,4.45252e+006
-4.86141,-4.03394,4.0407e+006
-4.86141,-3.82707,3.72649e+006
-4.86141,-3.6202,3.4869e+006
-4.86141,-3.41333,3.30371e+006
-4.86141,-3.20646,3.16271e+006
-4.86141,-2.9996,3.05289e+006
-4.86141,-2.79273,2.96585e+006
-4.86141,-2.58586,2.89529e+006
-4.86141,-2.37899,2.83651e+006
-4.86141,-2.17212,2.78609e+006
-4.86141,-1.96525,2.7416e+006
-4.86141,-1.75838,2.70131e+006
-4.86141,-1.55152,2.66404e+006
-4.86141,-1.34465,2.62897e+006
-4.86141,-1.13778,2.59559e+006
-4.86141,-0.930909,2.56356e+006
-4.86141,-0.72404,2.53265e+006
-4.86141,-0.517172,2.50274e+006
-4.86141,-0.310303,2.47374e+006
-4.86141,-0.103434,2.44559e+006
-4.86141,0.103434,2.41826e+006
-4.86141,0.310303,2.39175e+006
-4.86141,0.517172,2.36605e+006
-4.86141,0.72404,2.3412e+006
-4.86141,0.930909,2.31723e+006
-4.86141,1.13778,2.29424e+006
-4.86141,1.34465,2.27235e+006
-4.86141,1.55152,2.25178e+006
-4.86141,1.75838,2.23284e+006
-4.86141,1.96525,2.21597e+006
-4.86141,2.17212,2.20186e+006
-4.86141,2.37899,2.19146e+006
-4.86141,2.58586,2.18612e+006
-4.86141,2.79273,2.18775e+006
-4.86141,2.9996,2.19897e+006
-4.86141,3.20646,2.22332e+006
-4.86141,3.41333,2.26562e+006
-4.86141,3.6202,2.33222e+006
-4.86141,3.82707,2.43148e+006
-4.86141,4.03394,2.57423e+006
-4.86141,4.24081,2.77439e+006
-4.86141,4.44768,3.04964e+006
-4.86141,4.65455,3.42227e+006
-4.86141,4.86141,3.92007e+006
-4.86141,5.06828,4.57746e+006
-4.86141,5.27515,5.4367e+006
-4.86141,5.48202,6.54931e+006
-4.86141,5.68889,7.97768e+006
-4.86141,5.89576,9.79686e+006
-4.86141,6.10263,1.20966e+007
-4.86141,6.30949,1.49835e+007
-4.86141,6.51636,1.85838e+007
-4.86141,6.72323,2.30457e+007
-4.86141,6.9301,2.8543e+007
-4.86141,7.13697,3.52781e+007
-4.86141,7.34384,4.34858e+007
-4.86141,7.55071,5.34374e+007
-4.86141,7.75758,6.54453e+007
-4.86141,7.96444,7.98677e+007
-4.86141,8.17131,9.71139e+007
-4.86141,8.37818,1.1765e+008
-4.86141,8.58505,1.42005e+008
-4.86141,8.79192,1.70779e+008
-4.86141,8.99879,2.04647e+008
-4.86141,9.20566,2.4437e+008
-4.86141,9.41253,2.90803e+008
-4.86141,9.61939,3.44901e+008
-4.86141,9.82626,4.07732e+008
-4.86141,10.0331,4.80486e+008
-4.86141,10.24,5.64487e+008
-4.65455,-10.24,8.02265e+008
-4.65455,-10.0331,6.86835e+008
-4.65455,-9.82626,5.86298e+008
-4.65455,-9.61939,4.98973e+008
-4.65455,-9.41253,4.23336e+008
-4.65455,-9.20566,3.58016e+008
-4.65455,-8.99879,3.01778e+008
-4.65455,-8.79192,2.53513e+008
-4.65455,-8.58505,2.12229e+008
-4.65455,-8.37818,1.77037e+008
-4.65455,-8.17131,1.47148e+008
-4.65455,-7.96444,1.21857e+008
-4.65455,-7.75758,1.00541e+008
-4.65455,-7.55071,8.26487e+007
-4.65455,-7.34384,6.76953e+007
-4.65455,-7.13697,5.52539e+007
-4.65455,-6.9301,4.49511e+007
-4.65455,-6.72323,3.64613e+007
-4.65455,-6.51636,2.95013e+007
-4.65455,-6.30949,2.38261e+007
-4.65455,-6.10263,1.92246e+007
-4.65455,-5.89576,1.55155e+007
-4.65455,-5.68889,1.2544e+007
-4.65455,-5.48202,1.01784e+007
-4.65455,-5.27515,8.30761e+006
-4.65455,-5.06828,6.83798e+006
-4.65455,-4.86141,5.69137e+006
-4.65455,-4.65455,4.80287e+006
-4.65455,-4.44768,4.11896e+006
-4.65455,-4.24081,3.59581e+006
-4.65455,-4.03394,3.19785e+006
-4.65455,-3.82707,2.89642e+006
-4.65455,-3.6202,2.66865e+006
-4.65455,-3.41333,2.49649e+006
-4.65455,-3.20646,2.36582e+006
-4.65455,-2.9996,2.26576e+006
-4.65455,-2.79273,2.18799e+006
-4.65455,-2.58586,2.12628e+006
-4.65455,-2.37899,2.07598e+006
-4.65455,-2.17212,2.03375e+006
-4.65455,-1.96525,1.99716e+006
-4.65455,-1.75838,1.96454e+006
-4.65455,-1.55152,1.93473e+006
-4.65455,-1.34465,1.90694e+006
-4.65455,-1.13778,1.88067e+006
-4.65455,-0.930909,1.85558e+006
-4.65455,-0.72404,1.83148e+006
-4.65455,-0.517172,1.80823e+006
-4.65455,-0.310303,1.78576e+006
-4.65455,-0.103434,1.76401e+006
-4.65455,0.103434,1.74296e+006
-4.65455,0.310303,1.7226e+006
-4.65455,0.517172,1.70292e+006
-4.65455,0.72404,1.68396e+006
-4.65455,0.930909,1.66575e+006
-4.65455,1.13778,1.64838e+006
-4.65455,1.34465,1.63198e+006
-4.65455,1.55152,1.61673e+006
-4.65455,1.75838,1.60293e+006
-4.65455,1.96525,1.59103e+006
-4.65455,2.17212,1.58167e+006
-4.65455,2.37899,1.57576e+006
-4.65455,2.58586,1.57464e+006
-4.65455,2.79273,1.58015e+006
-4.65455,2.9996,1.59484e+006
-4.65455,3.20646,1.62222e+006
-4.65455,3.41333,1.66699e+006
-4.65455,3.6202,1.73541e+006
-4.65455,3.82707,1.83573e+006
-4.65455,4.03394,1.97864e+006
-4.65455,4.24081,2.1779e+006
-4.65455,4.44768,2.45102e+006
-4.65455,4.65455,2.82006e+006
-4.65455,4.86141,3.3126e+006
-4.65455,5.06828,3.96277e+006
-4.65455,5.27515,4.81255e+006
-4.65455,5.48202,5.91312e+006
-4.65455,5.68889,7.3265e+006
-4.65455,5.89576,9.12731e+006
-4.65455,6.10263,1.14048e+007
-4.65455,6.30949,1.42652e+007
-4.65455,6.51636,1.7834e+007
-4.65455,6.72323,2.22589e+007
-4.65455,6.9301,2.7713e+007
-4.65455,7.13697,3.43979e+007
-4.65455,7.34384,4.25477e+007
-4.65455,7.55071,5.24328e+007
-4.65455,7.75758,6.43645e+007
-4.65455,7.96444,7.87001e+007
-4.65455,8.17131,9.58478e+007
-4.65455,8.37818,1.16272e+008
-4.65455,8.58505,1.40502e+008
-4.65455,8.79192,1.69134e+008
-4.65455,8.99879,2.02844e+008
-4.65455,9.20566,2.4239e+008
-4.65455,9.41253,2.88625e+008
-4.65455,9.61939,3.42503e+008
-4.65455,9.82626,4.0509e+008
-4.65455,10.0331,4.77574e+008
-4.65455,10.24,5.61275e+008
-4.44768,-10.24,7.98657e+008
-4.44768,-10.0331,6.83538e+008
-4.44768,-9.82626,5.83284e+008
-4.44768,-9.61939,4.96214e+008
-4.44768,-9.41253,4.20809e+008
-4.44768,-9.20566,3.55699e+008
-4.44768,-8.99879,2.9965e+008
-4.44768,-8.79192,2.51556e+008
-4.44768,-8.58505,2.10424e+008
-4.44768,-8.37818,1.7537e+008
-4.44768,-8.17131,1.45604e+008
-4.44768,-7.96444,1.20423e+008
-4.44768,-7.75758,9.92055e+007
-4.44768,-7.55071,8.14014e+007
-4.44768,-7.34384,6.65262e+007
-4.44768,-7.13697,5.41543e+007
-4.44768,-6.9301,4.39133e+007
-4.44768,-6.72323,3.54782e+007
-4.44768,-6.51636,2.85667e+007
-4.44768,-6.30949,2.29346e+007
-4.44768,-6.10263,1.83711e+007
-4.44768,-5.89576,1.46957e+007
-4.44768,-5.68889,1.1754e+007
-4.44768,-5.48202,9.41494e+006
-4.44768,-5.27515,7.56759e+006
-4.44768,-5.06828,6.11883e+006
-4.44768,-4.86141,4.99082e+006
-4.44768,-4.65455,4.11896e+006
-4.44768,-4.44768,3.44999e+006
-4.44768,-4.24081,2.94032e+006
-4.44768,-4.03394,2.55458e+006
-4.44768,-3.82707,2.26431e+006
-4.44768,-3.6202,2.04678e+006
-4.44768,-3.41333,1.88408e+006
-4.44768,-3.20646,1.76222e+006
-4.44768,-2.9996,1.67041e+006
-4.44768,-2.79273,1.60041e+006
-4.44768,-2.58586,1.54607e+006
-4.44768,-2.37899,1.50281e+006
-4.44768,-2.17212,1.46731e+006
-4.44768,-1.96525,1.43722e+006
-4.44768,-1.75838,1.41088e+006
-4.44768,-1.55152,1.38715e+006
