x,y,z
-0.949495,-0.424242,179.571
-0.949495,-0.383838,169.02
-0.949495,-0.343434,158.797
-0.949495,-0.30303,148.9
-0.949495,-0.262626,139.329
-0.949495,-0.222222,130.085
-0.949495,-0.181818,121.167
-0.949495,-0.141414,112.576
-0.949495,-0.10101,104.311
-0.949495,-0.0606061,96.3732
-0.949495,-0.020202,88.7615
-0.949495,0.020202,81.4763
-0.949495,0.0606061,74.5176
-0.949495,0.10101,67.8854
-0.949495,0.141414,61.5798
-0.949495,0.181818,55.6006
-0.949495,0.222222,49.9479
-0.949495,0.262626,44.6217
-0.949495,0.30303,39.622
-0.949495,0.343434,34.9488
-0.949495,0.383838,30.6021
-0.949495,0.424242,26.5819
-0.949495,0.464646,22.8882
-0.949495,0.505051,19.521
-0.949495,0.545455,16.4803
-0.949495,0.585859,13.766
-0.949495,0.626263,11.3783
-0.949495,0.666667,9.31711
-0.949495,0.707071,7.58239
-0.949495,0.747475,6.17416
-0.949495,0.787879,5.09243
-0.949495,0.828283,4.3372
-0.949495,0.868687,3.90847
-0.949495,0.909091,3.80623
-0.949495,0.949495,4.03049
-0.949495,0.989899,4.58125
-0.949495,1.0303,5.45851
-0.949495,1.07071,6.66226
-0.949495,1.11111,8.19251
-0.949495,1.15152,10.0493
-0.949495,1.19192,12.2325
-0.949495,1.23232,14.7422
-0.949495,1.27273,17.5785
-0.949495,1.31313,20.7412
-0.949495,1.35354,24.2305
-0.949495,1.39394,28.0462
-0.949495,1.43434,32.1884
-0.949495,1.47475,36.6571
-0.949495,1.51515,41.4524
-0.949495,1.55556,46.5741
-0.949495,1.59596,52.0223
-0.949495,1.63636,57.797
-0.949495,1.67677,63.8982
-0.949495,1.71717,70.3259
-0.949495,1.75758,77.0801
-0.949495,1.79798,84.1608
-0.949495,1.83838,91.568
-0.949495,1.87879,99.3017
-0.949495,1.91919,107.362
-0.949495,1.9596,115.749
-0.949495,2,124.462
-0.909091,-2,802.524
-0.909091,-1.9596,779.848
-0.909091,-1.91919,757.498
-0.909091,-1.87879,735.474
-0.909091,-1.83838,713.777
-0.909091,-1.79798,692.406
-0.909091,-1.75758,671.362
-0.909091,-1.71717,650.644
-0.909091,-1.67677,630.253
-0.909091,-1.63636,610.188
-0.909091,-1.59596,590.45
-0.909091,-1.55556,571.038
-0.909091,-1.51515,551.953
-0.909091,-1.47475,533.194
-0.909091,-1.43434,514.762
-0.909091,-1.39394,496.656
-0.909091,-1.35354,478.877
-0.909091,-1.31313,461.424
-0.909091,-1.27273,444.298
-0.909091,-1.23232,427.498
-0.909091,-1.19192,411.025
-0.909091,-1.15152,394.878
-0.909091,-1.11111,379.057
-0.909091,-1.07071,363.564
-0.909091,-1.0303,348.396
-0.909091,-0.989899,333.556
-0.909091,-0.949495,319.041
-0.909091,-0.909091,304.854
-0.909091,-0.868687,290.992
-0.909091,-0.828283,277.457
-0.909091,-0.787879,264.249
-0.909091,-0.747475,251.367
-0.909091,-0.707071,238.812
-0.909091,-0.666667,226.583
-0.909091,-0.626263,214.681
-0.909091,-0.585859,203.105
-0.909091,-0.545455,191.856
-0.909091,-0.505051,180.933
-0.909091,-0.464646,170.337
-0.909091,-0.424242,160.067
-0.909091,-0.383838,150.124
-0.909091,-0.343434,140.507
-0.909091,-0.30303,131.216
-0.909091,-0.262626,122.253
-0.909091,-0.222222,113.615
-0.909091,-0.181818,105.304
-0.909091,-0.141414,97.32
-0.909091,-0.10101,89.6622
-0.909091,-0.0606061,82.3308
-0.909091,-0.020202,75.326
-0.909091,0.020202,68.6476
-0.909091,0.0606061,62.2958
-0.909091,0.10101,56.2704
-0.909091,0.141414,50.5715
-0.909091,0.181818,45.1992
-0.909091,0.222222,40.1533
-0.909091,0.262626,35.4339
-0.909091,0.30303,31.0411
-0.909091,0.343434,26.9747
-0.909091,0.383838,23.2348
-0.909091,0.424242,19.8214
-0.909091,0.464646,16.7345
-0.909091,0.505051,13.9742
-0.909091,0.545455,11.5403
-0.909091,0.585859,9.43287
-0.909091,0.626263,7.65198
-0.909091,0.666667,6.19758
-0.909091,0.707071,5.06968
-0.909091,0.747475,4.26828
-0.909091,0.787879,3.79337
-0.909091,0.828283,3.64497
-0.909091,0.868687,3.82305
-0.909091,0.909091,4.32764
-0.909091,0.949495,5.15873
-0.909091,0.989899,6.31631
-0.909091,1.0303,7.80039
-0.909091,1.07071,9.61096
-0.909091,1.11111,11.748
-0.909091,1.15152,14.2116
-0.909091,1.19192,17.0017
-0.909091,1.23232,20.1182
-0.909091,1.27273,23.5613
-0.909091,1.31313,27.3309
-0.909091,1.35354,31.4269
-0.909091,1.39394,35.8495
-0.909091,1.43434,40.5985
-0.909091,1.47475,45.6741
-0.909091,1.51515,51.0761
-0.909091,1.55556,56.8047
-0.909091,1.59596,62.8597
-0.909091,1.63636,69.2412
-0.909091,1.67677,75.9493
-0.909091,1.71717,82.9838
-0.909091,1.75758,90.3448
-0.909091,1.79798,98.0324
-0.909091,1.83838,106.046
-0.909091,1.87879,114.387
-0.909091,1.91919,123.054
-0.909091,1.9596,132.047
-0.909091,2,141.367
-0.868687,-2,762.283
-0.868687,-1.9596,740.187
-0.868687,-1.91919,718.417
-0.868687,-1.87879,696.974
-0.868687,-1.83838,675.857
-0.868687,-1.79798,655.067
-0.868687,-1.75758,634.603
-0.868687,-1.71717,614.466
-0.868687,-1.67677,594.655
-0.868687,-1.63636,575.171
-0.868687,-1.59596,556.013
-0.868687,-1.55556,537.182
-0.868687,-1.51515,518.677
-0.868687,-1.47475,500.499
-0.868687,-1.43434,482.647
-0.868687,-1.39394,465.121
-0.868687,-1.35354,447.923
-0.868687,-1.31313,431.05
-0.868687,-1.27273,414.504
-0.868687,-1.23232,398.285
-0.868687,-1.19192,382.392
-0.868687,-1.15152,366.826
-0.868687,-1.11111,351.586
-0.868687,-1.07071,336.673
-0.868687,-1.0303,322.086
-0.868687,-0.989899,307.826
-0.868687,-0.949495,293.892
-0.868687,-0.909091,280.284
-0.868687,-0.868687,267.003
-0.868687,-0.828283,254.049
-0.868687,-0.787879,241.421
-0.868687,-0.747475,229.12
-0.868687,-0.707071,217.145
-0.868687,-0.666667,205.497
-0.868687,-0.626263,194.175
-0.868687,-0.585859,183.179
-0.868687,-0.545455,172.511
-0.868687,-0.505051,162.168
-0.868687,-0.464646,152.152
-0.868687,-0.424242,142.463
-0.868687,-0.383838,133.1
-0.868687,-0.343434,124.064
-0.868687,-0.30303,115.354
-0.868687,-0.262626,106.97
-0.868687,-0.222222,98.9135
-0.868687,-0.181818,91.1831
-0.868687,-0.141414,83.7791
-0.868687,-0.10101,76.7017
-0.868687,-0.0606061,69.9508
-0.868687,-0.020202,63.5264
-0.868687,0.020202,57.4285
-0.868687,0.0606061,51.6571
-0.868687,0.10101,46.2122
-0.868687,0.141414,41.0937
-0.868687,0.181818,36.3018
-0.868687,0.222222,31.8364
-0.868687,0.262626,27.6975
-0.868687,0.30303,23.885
-0.868687,0.343434,20.3991
-0.868687,0.383838,17.2397
-0.868687,0.424242,14.4067
-0.868687,0.464646,11.9003
-0.868687,0.505051,9.72033
-0.868687,0.545455,7.86688
-0.868687,0.585859,6.33993
-0.868687,0.626263,5.13947
-0.868687,0.666667,4.26551
-0.868687,0.707071,3.71805
-0.868687,0.747475,3.49709
-0.868687,0.787879,3.60263
-0.868687,0.828283,4.03466
-0.868687,0.868687,4.79319
-0.868687,0.909091,5.87821
-0.868687,0.949495,7.28974
-0.868687,0.989899,9.02776
-0.868687,1.0303,11.0923
-0.868687,1.07071,13.4833
-0.868687,1.11111,16.2008
-0.868687,1.15152,19.2448
-0.868687,1.19192,22.6153
-0.868687,1.23232,26.3123
-0.868687,1.27273,30.3358
-0.868687,1.31313,34.6858
-0.868687,1.35354,39.3623
-0.868687,1.39394,44.3653
-0.868687,1.43434,49.6948
-0.868687,1.47475,55.3508
-0.868687,1.51515,61.3333
-0.868687,1.55556,67.6423
-0.868687,1.59596,74.2777
-0.868687,1.63636,81.2397
-0.868687,1.67677,88.5282
-0.868687,1.71717,96.1432
-0.868687,1.75758,104.085
-0.868687,1.79798,112.353
-0.868687,1.83838,120.947
-0.868687,1.87879,129.868
-0.868687,1.91919,139.115
-0.868687,1.9596,148.689
-0.868687,2,158.59
-0.828283,-2,724.83
-0.828283,-1.9596,703.288
-0.828283,-1.91919,682.072
-0.828283,-1.87879,661.183
-0.828283,-1.83838,640.62
-0.828283,-1.79798,620.384
-0.828283,-1.75758,600.474
-0.828283,-1.71717,580.891
-0.828283,-1.67677,561.635
-0.828283,-1.63636,542.704
-0.828283,-1.59596,524.101
-0.828283,-1.55556,505.823
-0.828283,-1.51515,487.873
-0.828283,-1.47475,470.248
-0.828283,-1.43434,452.95
-0.828283,-1.39394,435.979
-0.828283,-1.35354,419.334
-0.828283,-1.31313,403.016
-0.828283,-1.27273,387.024
-0.828283,-1.23232,371.359
-0.828283,-1.19192,356.02
-0.828283,-1.15152,341.008
-0.828283,-1.11111,326.322
-0.828283,-1.07071,311.963
-0.828283,-1.0303,297.93
-0.828283,-0.989899,284.224
-0.828283,-0.949495,270.844
-0.828283,-0.909091,257.791
-0.828283,-0.868687,245.064
-0.828283,-0.828283,232.664
-0.828283,-0.787879,220.59
-0.828283,-0.747475,208.843
-0.828283,-0.707071,197.422
-0.828283,-0.666667,186.328
-0.828283,-0.626263,175.56
-0.828283,-0.585859,165.118
-0.828283,-0.545455,155.004
-0.828283,-0.505051,145.215
-0.828283,-0.464646,135.753
-0.828283,-0.424242,126.618
-0.828283,-0.383838,117.809
-0.828283,-0.343434,109.327
-0.828283,-0.30303,101.171
-0.828283,-0.262626,93.3417
-0.828283,-0.222222,85.8389
-0.828283,-0.181818,78.6626
-0.828283,-0.141414,71.8127
-0.828283,-0.10101,65.2894
-0.828283,-0.0606061,59.0925
-0.828283,-0.020202,53.2222
-0.828283,0.020202,47.6783
-0.828283,0.0606061,42.4609
-0.828283,0.10101,37.5701
-0.828283,0.141414,33.0057
-0.828283,0.181818,28.7678
-0.828283,0.222222,24.8565
-0.828283,0.262626,21.2716
-0.828283,0.30303,18.0132
-0.828283,0.343434,15.0813
-0.828283,0.383838,12.476
-0.828283,0.424242,10.1971
-0.828283,0.464646,8.24468
-0.828283,0.505051,6.61879
-0.828283,0.545455,5.31939
-0.828283,0.585859,4.3465
-0.828283,0.626263,3.7001
-0.828283,0.666667,3.3802
-0.828283,0.707071,3.38679
-0.828283,0.747475,3.71989
-0.828283,0.787879,4.37948
-0.828283,0.828283,5.36557
-0.828283,0.868687,6.67815
-0.828283,0.909091,8.31723
-0.828283,0.949495,10.2828
-0.828283,0.989899,12.5749
-0.828283,1.0303,15.1935
-0.828283,1.07071,18.1385
-0.828283,1.11111,21.4101
-0.828283,1.15152,25.0082
-0.828283,1.19192,28.9327
-0.828283,1.23232,33.1838
-0.828283,1.27273,37.7614
-0.828283,1.31313,42.6654
-0.828283,1.35354,47.896
-0.828283,1.39394,53.453
-0.828283,1.43434,59.3366
-0.828283,1.47475,65.5466
-0.828283,1.51515,72.0831
-0.828283,1.55556,78.9462
-0.828283,1.59596,86.1357
-0.828283,1.63636,93.6518
-0.828283,1.67677,101.494
-0.828283,1.71717,109.663
-0.828283,1.75758,118.159
-0.828283,1.79798,126.981
-0.828283,1.83838,136.129
-0.828283,1.87879,145.604
-0.828283,1.91919,155.406
-0.828283,1.9596,165.534
-0.828283,2,175.988
-0.787879,-2,690.031
-0.787879,-1.9596,669.017
-0.787879,-1.91919,648.329
-0.787879,-1.87879,627.967
-0.787879,-1.83838,607.932
-0.787879,-1.79798,588.223
-0.787879,-1.75758,568.841
-0.787879,-1.71717,549.786
-0.787879,-1.67677,531.057
-0.787879,-1.63636,512.654
-0.787879,-1.59596,494.578
-0.787879,-1.55556,476.828
-0.787879,-1.51515,459.405
-0.787879,-1.47475,442.309
-0.787879,-1.43434,425.539
-0.787879,-1.39394,409.095
-0.787879,-1.35354,392.978
-0.787879,-1.31313,377.187
-0.787879,-1.27273,361.723
-0.787879,-1.23232,346.586
-0.787879,-1.19192,331.775
-0.787879,-1.15152,317.29
-0.787879,-1.11111,303.132
-0.787879,-1.07071,289.3
-0.787879,-1.0303,275.795
-0.787879,-0.989899,262.616
-0.787879,-0.949495,249.764
-0.787879,-0.909091,237.239
-0.787879,-0.868687,225.04
-0.787879,-0.828283,213.167
-0.787879,-0.787879,201.621
-0.787879,-0.747475,190.401
-0.787879,-0.707071,179.508
-0.787879,-0.666667,168.941
-0.787879,-0.626263,158.701
-0.787879,-0.585859,148.788
-0.787879,-0.545455,139.201
-0.787879,-0.505051,129.94
-0.787879,-0.464646,121.006
-0.787879,-0.424242,112.398
-0.787879,-0.383838,104.117
-0.787879,-0.343434,96.1622
-0.787879,-0.30303,88.5341
-0.787879,-0.262626,81.2324
-0.787879,-0.222222,74.2572
-0.787879,-0.181818,67.6086
-0.787879,-0.141414,61.2864
-0.787879,-0.10101,55.2907
-0.787879,-0.0606061,49.6215
-0.787879,-0.020202,44.2788
-0.787879,0.020202,39.2627
-0.787879,0.0606061,34.573
-0.787879,0.10101,30.2098
-0.787879,0.141414,26.1731
-0.787879,0.181818,22.4629
-0.787879,0.222222,19.0792
-0.787879,0.262626,16.022
-0.787879,0.30303,13.2913
-0.787879,0.343434,10.8871
-0.787879,0.383838,8.80936
-0.787879,0.424242,7.05815
-0.787879,0.464646,5.63344
-0.787879,0.505051,4.53522
-0.787879,0.545455,3.7635
-0.787879,0.585859,3.31827
-0.787879,0.626263,3.19955
-0.787879,0.666667,3.40732
-0.787879,0.707071,3.94159
-0.787879,0.747475,4.80235
-0.787879,0.787879,5.98961
-0.787879,0.828283,7.50337
-0.787879,0.868687,9.34363
-0.787879,0.909091,11.5104
-0.787879,0.949495,14.0036
-0.787879,0.989899,16.8234
-0.787879,1.0303,19.9696
-0.787879,1.07071,23.4424
-0.787879,1.11111,27.2416
-0.787879,1.15152,31.3674
-0.787879,1.19192,35.8196
-0.787879,1.23232,40.5983
-0.787879,1.27273,45.7036
-0.787879,1.31313,51.1353
-0.787879,1.35354,56.8935
-0.787879,1.39394,62.9782
-0.787879,1.43434,69.3895
-0.787879,1.47475,76.1272
-0.787879,1.51515,83.1914
-0.787879,1.55556,90.5821
-0.787879,1.59596,98.2993
-0.787879,1.63636,106.343
-0.787879,1.67677,114.713
-0.787879,1.71717,123.41
-0.787879,1.75758,132.433
-0.787879,1.79798,141.783
-0.787879,1.83838,151.459
-0.787879,1.87879,161.462
-0.787879,1.91919,171.791
-0.787879,1.9596,182.447
-0.787879,2,193.429
-0.747475,-2,657.758
-0.747475,-1.9596,637.244
-0.747475,-1.91919,617.058
-0.747475,-1.87879,597.197
-0.747475,-1.83838,577.664
-0.747475,-1.79798,558.456
-0.747475,-1.75758,539.576
-0.747475,-1.71717,521.021
-0.747475,-1.67677,502.794
-0.747475,-1.63636,484.892
-0.747475,-1.59596,467.317
-0.747475,-1.55556,450.069
-0.747475,-1.51515,433.147
-0.747475,-1.47475,416.552
-0.747475,-1.43434,400.283
-0.747475,-1.39394,384.341
-0.747475,-1.35354,368.725
-0.747475,-1.31313,353.436
-0.747475,-1.27273,338.473
-0.747475,-1.23232,323.837
-0.747475,-1.19192,309.527
-0.747475,-1.15152,295.544
-0.747475,-1.11111,281.887
-0.747475,-1.07071,268.556
-0.747475,-1.0303,255.553
-0.747475,-0.989899,242.875
-0.747475,-0.949495,230.524
-0.747475,-0.909091,218.5
-0.747475,-0.868687,206.802
-0.747475,-0.828283,195.431
-0.747475,-0.787879,184.386
-0.747475,-0.747475,173.668
-0.747475,-0.707071,163.276
-0.747475,-0.666667,153.211
-0.747475,-0.626263,143.472
-0.747475,-0.585859,134.059
-0.747475,-0.545455,124.973
-0.747475,-0.505051,116.214
-0.747475,-0.464646,107.781
-0.747475,-0.424242,99.6749
-0.747475,-0.383838,91.895
-0.747475,-0.343434,84.4416
-0.747475,-0.30303,77.3148
-0.747475,-0.262626,70.5144
-0.747475,-0.222222,64.0405
-0.747475,-0.181818,57.8931
-0.747475,-0.141414,52.0722
-0.747475,-0.10101,46.5779
-0.747475,-0.0606061,41.41
-0.747475,-0.020202,36.5686
-0.747475,0.020202,32.0537
-0.747475,0.0606061,27.8653
-0.747475,0.10101,24.0034
-0.747475,0.141414,20.468
-0.747475,0.181818,17.2591
-0.747475,0.222222,14.3766
-0.747475,0.262626,11.8207
-0.747475,0.30303,9.59131
-0.747475,0.343434,7.68839
-0.747475,0.383838,6.11197
-0.747475,0.424242,4.86205
-0.747475,0.464646,3.93862
-0.747475,0.505051,3.34169
-0.747475,0.545455,3.07126
-0.747475,0.585859,3.12733
-0.747475,0.626263,3.50989
-0.747475,0.666667,4.21895
-0.747475,0.707071,5.25451
-0.747475,0.747475,6.61656
-0.747475,0.787879,8.30511
-0.747475,0.828283,10.3202
-0.747475,0.868687,12.6617
-0.747475,0.909091,15.3298
-0.747475,0.949495,18.3243
-0.747475,0.989899,21.6453
-0.747475,1.0303,25.2929
-0.747475,1.07071,29.2669
-0.747475,1.11111,33.5674
-0.747475,1.15152,38.1945
-0.747475,1.19192,43.148
-0.747475,1.23232,48.428
-0.747475,1.27273,54.0345
-0.747475,1.31313,59.9675
-0.747475,1.35354,66.2271
-0.747475,1.39394,72.8131
-0.747475,1.43434,79.7256
-0.747475,1.47475,86.9646
-0.747475,1.51515,94.5301
-0.747475,1.55556,102.422
-0.747475,1.59596,110.641
-0.747475,1.63636,119.186
-0.747475,1.67677,128.057
-0.747475,1.71717,137.255
-0.747475,1.75758,146.78
-0.747475,1.79798,156.631
-0.747475,1.83838,166.808
-0.747475,1.87879,177.312
-0.747475,1.91919,188.142
-0.747475,1.9596,199.299
-0.747475,2,210.783
-0.707071,-2,627.889
-0.707071,-1.9596,607.85
-0.707071,-1.91919,588.138
-0.707071,-1.87879,568.753
-0.707071,-1.83838,549.694
-0.707071,-1.79798,530.962
-0.707071,-1.75758,512.556
-0.707071,-1.71717,494.477
-0.707071,-1.67677,476.724
-0.707071,-1.63636,459.297
-0.707071,-1.59596,442.197
-0.707071,-1.55556,425.424
-0.707071,-1.51515,408.977
-0.707071,-1.47475,392.857
-0.707071,-1.43434,377.063
-0.707071,-1.39394,361.595
-0.707071,-1.35354,346.455
-0.707071,-1.31313,331.64
-0.707071,-1.27273,317.152
-0.707071,-1.23232,302.991
-0.707071,-1.19192,289.156
-0.707071,-1.15152,275.647
-0.707071,-1.11111,262.466
-0.707071,-1.07071,249.61
-0.707071,-1.0303,237.081
-0.707071,-0.989899,224.879
-0.707071,-0.949495,213.003
-0.707071,-0.909091,201.453
-0.707071,-0.868687,190.231
-0.707071,-0.828283,179.334
-0.707071,-0.787879,168.764
-0.707071,-0.747475,158.521
-0.707071,-0.707071,148.604
-0.707071,-0.666667,139.013
-0.707071,-0.626263,129.749
-0.707071,-0.585859,120.812
-0.707071,-0.545455,112.201
-0.707071,-0.505051,103.916
-0.707071,-0.464646,95.9585
-0.707071,-0.424242,88.3271
-0.707071,-0.383838,81.0221
-0.707071,-0.343434,74.0436
-0.707071,-0.30303,67.3917
-0.707071,-0.262626,61.0662
-0.707071,-0.222222,55.0672
-0.707071,-0.181818,49.3947
-0.707071,-0.141414,44.0488
-0.707071,-0.10101,39.0293
-0.707071,-0.0606061,34.3363
-0.707071,-0.020202,29.9698
-0.707071,0.020202,25.9298
-0.707071,0.0606061,22.2163
-0.707071,0.10101,18.8293
-0.707071,0.141414,15.7688
-0.707071,0.181818,13.0348
-0.707071,0.222222,10.6273
-0.707071,0.262626,8.5463
-0.707071,0.30303,6.79179
-0.707071,0.343434,5.36377
-0.707071,0.383838,4.26226
-0.707071,0.424242,3.48724
-0.707071,0.464646,3.03872
-0.707071,0.505051,2.91669
-0.707071,0.545455,3.12117
-0.707071,0.585859,3.65214
-0.707071,0.626263,4.5096
-0.707071,0.666667,5.69357
-0.707071,0.707071,7.20403
-0.707071,0.747475,9.04099
-0.707071,0.787879,11.2044
-0.707071,0.828283,13.6944
-0.707071,0.868687,16.5109
-0.707071,0.909091,19.6538
-0.707071,0.949495,23.1232
-0.707071,0.989899,26.9192
-0.707071,1.0303,31.0416
-0.707071,1.07071,35.4906
-0.707071,1.11111,40.266
-0.707071,1.15152,45.3679
-0.707071,1.19192,50.7964
-0.707071,1.23232,56.5513
-0.707071,1.27273,62.6327
-0.707071,1.31313,69.0406
-0.707071,1.35354,75.7751
-0.707071,1.39394,82.836
-0.707071,1.43434,90.2234
-0.707071,1.47475,97.9373
-0.707071,1.51515,105.978
-0.707071,1.55556,114.345
-0.707071,1.59596,123.038
-0.707071,1.63636,132.058
-0.707071,1.67677,141.404
-0.707071,1.71717,151.077
-0.707071,1.75758,161.077
-0.707071,1.79798,171.402
-0.707071,1.83838,182.055
-0.707071,1.87879,193.034
-0.707071,1.91919,204.339
-0.707071,1.9596,215.971
-0.707071,2,227.929
-0.666667,-2,600.309
-0.666667,-1.9596,580.719
-0.666667,-1.91919,561.455
-0.666667,-1.87879,542.519
-0.666667,-1.83838,523.908
-0.666667,-1.79798,505.624
-0.666667,-1.75758,487.667
-0.666667,-1.71717,470.036
-0.666667,-1.67677,452.732
-0.666667,-1.63636,435.754
-0.666667,-1.59596,419.103
-0.666667,-1.55556,402.778
-0.666667,-1.51515,386.779
-0.666667,-1.47475,371.108
-0.666667,-1.43434,355.762
-0.666667,-1.39394,340.743
-0.666667,-1.35354,326.051
-0.666667,-1.31313,311.685
-0.666667,-1.27273,297.646
-0.666667,-1.23232,283.933
-0.666667,-1.19192,270.546
-0.666667,-1.15152,257.486
-0.666667,-1.11111,244.753
-0.666667,-1.07071,232.346
-0.666667,-1.0303,220.266
-0.666667,-0.989899,208.512
-0.666667,-0.949495,197.084
-0.666667,-0.909091,185.984
-0.666667,-0.868687,175.209
-0.666667,-0.828283,164.761
-0.666667,-0.787879,154.64
-0.666667,-0.747475,144.845
-0.666667,-0.707071,135.376
-0.666667,-0.666667,126.235
-0.666667,-0.626263,117.419
-0.666667,-0.585859,108.93
-0.666667,-0.545455,100.768
-0.666667,-0.505051,92.9318
-0.666667,-0.464646,85.4224
-0.666667,-0.424242,78.2395
-0.666667,-0.383838,71.383
-0.666667,-0.343434,64.8531
-0.666667,-0.30303,58.6496
-0.666667,-0.262626,52.7727
-0.666667,-0.222222,47.2222
-0.666667,-0.181818,41.9983
-0.666667,-0.141414,37.1008
-0.666667,-0.10101,32.5298
-0.666667,-0.0606061,28.2854
-0.666667,-0.020202,24.3674
-0.666667,0.020202,20.7759
-0.666667,0.0606061,17.511
-0.666667,0.10101,14.5725
-0.666667,0.141414,11.9605
-0.666667,0.181818,9.67503
-0.666667,0.222222,7.71605
-0.666667,0.262626,6.08356
-0.666667,0.30303,4.77757
-0.666667,0.343434,3.79808
-0.666667,0.383838,3.14509
-0.666667,0.424242,2.81859
-0.666667,0.464646,2.81859
-0.666667,0.505051,3.14509
-0.666667,0.545455,3.79808
-0.666667,0.585859,4.77757
-0.666667,0.626263,6.08356
-0.666667,0.666667,7.71605
-0.666667,0.707071,9.67503
-0.666667,0.747475,11.9605
-0.666667,0.787879,14.5725
-0.666667,0.828283,17.511
-0.666667,0.868687,20.7759
-0.666667,0.909091,24.3674
-0.666667,0.949495,28.2854
-0.666667,0.989899,32.5298
-0.666667,1.0303,37.1008
-0.666667,1.07071,41.9983
-0.666667,1.11111,47.2222
-0.666667,1.15152,52.7727
-0.666667,1.19192,58.6496
-0.666667,1.23232,64.8531
-0.666667,1.27273,71.383
-0.666667,1.31313,78.2395
-0.666667,1.35354,85.4224
-0.666667,1.39394,92.9318
-0.666667,1.43434,100.768
-0.666667,1.47475,108.93
-0.666667,1.51515,117.419
-0.666667,1.55556,126.235
-0.666667,1.59596,135.376
-0.666667,1.63636,144.845
-0.666667,1.67677,154.64
-0.666667,1.71717,164.761
-0.666667,1.75758,175.209
-0.666667,1.79798,185.984
-0.666667,1.83838,197.084
-0.666667,1.87879,208.512
-0.666667,1.91919,220.266
-0.666667,1.9596,232.346
-0.666667,2,244.753
-0.626263,-2,574.909
-0.626263,-1.9596,555.741
-0.626263,-1.91919,536.9
-0.626263,-1.87879,518.386
-0.626263,-1.83838,500.197
-0.626263,-1.79798,482.336
-0.626263,-1.75758,464.8
-0.626263,-1.71717,447.592
-0.626263,-1.67677,430.709
-0.626263,-1.63636,414.154
-0.626263,-1.59596,397.925
-0.626263,-1.55556,382.022
-0.626263,-1.51515,366.446
-0.626263,-1.47475,351.196
-0.626263,-1.43434,336.273
-0.626263,-1.39394,321.676
-0.626263,-1.35354,307.406
-0.626263,-1.31313,293.462
-0.626263,-1.27273,279.845
-0.626263,-1.23232,266.554
-0.626263,-1.19192,253.59
-0.626263,-1.15152,240.952
-0.626263,-1.11111,228.641
-0.626263,-1.07071,216.656
-0.626263,-1.0303,204.998
-0.626263,-0.989899,193.666
-0.626263,-0.949495,182.661
-0.626263,-0.909091,171.982
-0.626263,-0.868687,161.63
-0.626263,-0.828283,151.604
-0.626263,-0.787879,141.904
-0.626263,-0.747475,132.532
-0.626263,-0.707071,123.485
-0.626263,-0.666667,114.766
-0.626263,-0.626263,106.372
-0.626263,-0.585859,98.3055
-0.626263,-0.545455,90.5652
-0.626263,-0.505051,83.1515
-0.626263,-0.464646,76.0642
-0.626263,-0.424242,69.3033
-0.626263,-0.383838,62.869
-0.626263,-0.343434,56.7612
-0.626263,-0.30303,50.9799
-0.626263,-0.262626,45.5251
-0.626263,-0.222222,40.3968
-0.626263,-0.181818,35.595
-0.626263,-0.141414,31.1197
-0.626263,-0.10101,26.9708
-0.626263,-0.0606061,23.1485
-0.626263,-0.020202,19.6527
-0.626263,0.020202,16.4833
-0.626263,0.0606061,13.6405
-0.626263,0.10101,11.1242
-0.626263,0.141414,8.93433
-0.626263,0.181818,7.07099
-0.626263,0.222222,5.53414
-0.626263,0.262626,4.32379
-0.626263,0.30303,3.43994
-0.626263,0.343434,2.88259
-0.626263,0.383838,2.65173
-0.626263,0.424242,2.74737
-0.626263,0.464646,3.16951
-0.626263,0.505051,3.91814
-0.626263,0.545455,4.99328
-0.626263,0.585859,6.39491
-0.626263,0.626263,8.12303
-0.626263,0.666667,10.1777
-0.626263,0.707071,12.5588
-0.626263,0.747475,15.2664
-0.626263,0.787879,18.3005
-0.626263,0.828283,21.6611
-0.626263,0.868687,25.3482
-0.626263,0.909091,29.3618
-0.626263,0.949495,33.702
-0.626263,0.989899,38.3686
-0.626263,1.0303,43.3617
-0.626263,1.07071,48.6813
-0.626263,1.11111,54.3273
-0.626263,1.15152,60.2999
-0.626263,1.19192,66.599
-0.626263,1.23232,73.2246
-0.626263,1.27273,80.1767
-0.626263,1.31313,87.4553
-0.626263,1.35354,95.0604
-0.626263,1.39394,102.992
-0.626263,1.43434,111.25
-0.626263,1.47475,119.835
-0.626263,1.51515,128.746
-0.626263,1.55556,137.983
-0.626263,1.59596,147.547
-0.626263,1.63636,157.438
-0.626263,1.67677,167.655
-0.626263,1.71717,178.198
-0.626263,1.75758,189.068
-0.626263,1.79798,200.265
-0.626263,1.83838,211.788
-0.626263,1.87879,223.638
-0.626263,1.91919,235.814
-0.626263,1.9596,248.316
-0.626263,2,261.145
-0.585859,-2,551.588
-0.585859,-1.9596,532.816
-0.585859,-1.91919,514.37
-0.585859,-1.87879,496.251
-0.585859,-1.83838,478.459
-0.585859,-1.79798,460.993
-0.585859,-1.75758,443.854
-0.585859,-1.71717,427.041
-0.585859,-1.67677,410.554
-0.585859,-1.63636,394.394
-0.585859,-1.59596,378.561
-0.585859,-1.55556,363.054
-0.585859,-1.51515,347.873
-0.585859,-1.47475,333.019
-0.585859,-1.43434,318.492
-0.585859,-1.39394,304.291
-0.585859,-1.35354,290.416
-0.585859,-1.31313,276.868
